,,,Total Schools,,,,,Mapped Schools,,,,,Non-Mapped Schools,,,,,Mapped Schools Percentage,,,,
No,District,Block,Total,PS,MS,HS,HSS,Total,PS,MS,HS,HSS,Total,PS,MS,HS,HSS,Total%,PS%,MS%,HS%,HSS%
"                                            1
                                        ",KATNI,RITHI,268,169,71,14,14,266,169,71,13,14,2,0,0,1,0,99.25,100,100,92.86,100
"                                            2
                                        ",KATNI,VIJAY RAGHAVGARH,348,247,73,17,11,343,246,73,14,11,5,1,0,3,0,98.56,99.6,100,82.35,100
"                                            3
                                        ",KATNI,BAHORIBAND,368,251,93,11,13,361,250,92,9,13,7,1,1,2,0,98.1,99.6,98.92,81.82,100
"                                            4
                                        ",KATNI,BADWARA,381,237,110,20,14,372,236,110,15,14,9,1,0,5,0,97.64,99.58,100,75,100
"                                            5
                                        ",KATNI,KATNI,317,202,84,16,15,306,202,83,11,14,11,0,1,5,1,96.53,100,98.81,68.75,93.33
"                                            6
                                        ",KATNI,DHEEMAR KHEDA ,354,221,98,23,12,336,221,98,9,12,18,0,0,14,0,94.92,100,100,39.13,100
 , ,Total,2036,1327,529,101,79,1984,1324,527,71,78,52,3,2,30,1, , , , , 
