,,,Total Schools,,,,,Mapped Schools,,,,,Non-Mapped Schools,,,,,Mapped Schools Percentage,,,,
No,District,Block,Total,PS,MS,HS,HSS,Total,PS,MS,HS,HSS,Total,PS,MS,HS,HSS,Total%,PS%,MS%,HS%,HSS%
"                                            1
                                        ",GUNA,RAGHOGARH,588,422,142,13,11,586,422,142,12,11,2,0,0,1,0,99.66,100,100,92.31,100
"                                            2
                                        ",GUNA,BAMORI,401,279,106,8,8,399,279,106,7,8,2,0,0,1,0,99.5,100,100,87.5,100
"                                            3
                                        ",GUNA,ARON,289,194,77,11,7,285,194,77,7,7,4,0,0,4,0,98.62,100,100,63.64,100
"                                            4
                                        ",GUNA,CHACHODA,567,403,128,26,10,559,402,128,21,10,8,1,0,5,0,98.59,99.75,100,80.77,100
"                                            5
                                        ",GUNA,GUNA,545,379,133,19,14,537,378,133,16,13,8,1,0,3,1,98.53,99.74,100,84.21,92.86
 , ,Total,2390,1677,586,77,50,2366,1675,586,63,49,24,2,0,14,1, , , , , 
