,,,Total Schools,,,,,Mapped Schools,,,,,Non-Mapped Schools,,,,,Mapped Schools Percentage,,,,
No,District,Block,Total,PS,MS,HS,HSS,Total,PS,MS,HS,HSS,Total,PS,MS,HS,HSS,Total%,PS%,MS%,HS%,HSS%
"                                            1
                                        ",SINGROULI,CHITARANGI,734,515,162,32,25,728,515,162,28,25,6,0,0,4,0,99.18,100,100,87.5,100
"                                            2
                                        ",SINGROULI,DEOSAR,715,495,179,23,18,709,495,179,20,18,6,0,0,3,0,99.16,100,100,86.96,100
"                                            3
                                        ",SINGROULI,WAIDHAN,714,498,167,25,24,702,498,167,17,24,12,0,0,8,0,98.32,100,100,68,100
 , ,Total,2163,1508,508,80,67,2139,1508,508,65,67,24,0,0,15,0, , , , , 
