,,,Total Schools,,,,,Mapped Schools,,,,,Non-Mapped Schools,,,,,Mapped Schools Percentage,,,,
No,District,Block,Total,PS,MS,HS,HSS,Total,PS,MS,HS,HSS,Total,PS,MS,HS,HSS,Total%,PS%,MS%,HS%,HSS%
"                                            1
                                        ",SHAHDOL,BURHAR,496,351,109,15,21,485,349,108,12,19,11,2,1,3,2,97.78,99.43,99.08,80,90.48
"                                            2
                                        ",SHAHDOL,GOHPARU (Pali-1),312,214,72,16,10,305,211,72,14,10,7,3,0,2,0,97.76,98.6,100,87.5,100
"                                            3
                                        ",SHAHDOL,JAISINGHNAGAR,522,384,99,25,14,508,381,99,14,14,14,3,0,11,0,97.32,99.22,100,56,100
"                                            4
                                        ",SHAHDOL,BEOHARI,482,341,107,17,17,467,336,107,9,17,15,5,0,8,0,96.89,98.53,100,52.94,100
"                                            5
                                        ",SHAHDOL,SOHAGPUR,496,337,111,24,24,477,334,107,13,23,19,3,4,11,1,96.17,99.11,96.4,54.17,95.83
 , ,Total,2308,1627,498,97,86,2242,1611,493,62,83,66,16,5,35,3, , , , , 
