,,,Total Schools,,,,,Mapped Schools,,,,,Non-Mapped Schools,,,,,Mapped Schools Percentage,,,,
No,District,Block,Total,PS,MS,HS,HSS,Total,PS,MS,HS,HSS,Total,PS,MS,HS,HSS,Total%,PS%,MS%,HS%,HSS%
"                                            1
                                        ",RATLAM,BAJNA,456,346,86,17,7,448,345,86,13,7,8,1,0,4,0,98.25,99.71,100,76.47,100
"                                            2
                                        ",RATLAM,JAORA,372,247,98,17,10,365,247,97,14,10,7,0,1,3,0,98.12,100,98.98,82.35,100
"                                            3
                                        ",RATLAM,SAILANA,373,276,78,9,10,364,272,76,7,9,9,4,2,2,1,97.59,98.55,97.44,77.78,90
"                                            4
                                        ",RATLAM,PIPLODA,257,161,68,17,11,250,159,68,14,11,7,2,0,3,0,97.28,98.76,100,82.35,100
"                                            5
                                        ",RATLAM,RATLAM,591,387,148,25,31,574,386,145,17,28,17,1,3,8,3,97.12,99.74,97.97,68,90.32
"                                            6
                                        ",RATLAM,ALOT,364,247,89,15,13,353,246,89,8,12,11,1,0,7,1,96.98,99.6,100,53.33,92.31
 , ,Total,2413,1664,567,100,82,2354,1655,561,73,77,59,9,6,27,5, , , , , 
