,,,Total Schools,,,,,Mapped Schools,,,,,Non-Mapped Schools,,,,,Mapped Schools Percentage,,,,
No,District,Block,Total,PS,MS,HS,HSS,Total,PS,MS,HS,HSS,Total,PS,MS,HS,HSS,Total%,PS%,MS%,HS%,HSS%
"                                            1
                                        ",GWALIOR,BHITARWAR,427,289,116,14,8,427,289,116,14,8,0,0,0,0,0,100,100,100,100,100
"                                            2
                                        ",GWALIOR,GHATIGAON,423,285,113,14,11,419,285,113,13,11,4,0,0,1,0,99.05,100,100,92.86,100
"                                            3
                                        ",GWALIOR,DABRA,432,283,120,20,9,427,283,120,18,9,5,0,0,2,0,98.84,100,100,90,100
"                                            4
                                        ",GWALIOR,MORAR(RURAL),394,256,114,17,7,389,256,114,14,7,5,0,0,3,0,98.73,100,100,82.35,100
"                                            5
                                        ",GWALIOR,MORAR(URBAN),452,311,102,15,24,446,311,101,15,24,6,0,1,0,0,98.67,100,99.02,100,100
 , ,Total,2128,1424,565,80,59,2108,1424,564,74,59,20,0,1,6,0, , , , , 
