,,,Total Schools,,,,,Mapped Schools,,,,,Non-Mapped Schools,,,,,Mapped Schools Percentage,,,,
No,District,Block,Total,PS,MS,HS,HSS,Total,PS,MS,HS,HSS,Total,PS,MS,HS,HSS,Total%,PS%,MS%,HS%,HSS%
"                                            1
                                        ",MANDSAUR,SITAMAU,460,294,131,20,15,458,294,131,19,15,2,0,0,1,0,99.57,100,100,95,100
"                                            2
                                        ",MANDSAUR,BHANPURA,248,169,60,11,8,246,169,60,11,8,2,0,0,0,0,99.19,100,100,100,100
"                                            3
                                        ",MANDSAUR,MALHARGARH,325,205,92,14,14,322,205,92,13,14,3,0,0,1,0,99.08,100,100,92.86,100
"                                            4
                                        ",MANDSAUR,GAROTH,446,299,112,19,16,439,299,112,14,16,7,0,0,5,0,98.43,100,100,73.68,100
"                                            5
                                        ",MANDSAUR,MANDSAUR,521,322,150,20,29,512,320,149,16,29,9,2,1,4,0,98.27,99.38,99.33,80,100
 , ,Total,2000,1289,545,84,82,1977,1287,544,73,82,23,2,1,11,0, , , , , 
