,,,Total Schools,,,,,Mapped Schools,,,,,Non-Mapped Schools,,,,,Mapped Schools Percentage,,,,
No,District,Block,Total,PS,MS,HS,HSS,Total,PS,MS,HS,HSS,Total,PS,MS,HS,HSS,Total%,PS%,MS%,HS%,HSS%
"                                            1
                                        ",SHAJAPUR,SHAJAPUR,448,284,134,11,19,442,284,134,9,17,6,0,0,2,2,98.66,100,100,81.82,89.47
"                                            2
                                        ",SHAJAPUR,SHUJALPUR,330,200,101,15,14,324,200,101,11,13,6,0,0,4,1,98.18,100,100,73.33,92.86
"                                            3
                                        ",SHAJAPUR,M. BARODIYA,365,233,105,15,12,358,233,105,12,12,7,0,0,3,0,98.08,100,100,80,100
"                                            4
                                        ",SHAJAPUR,KALAPIPAL,308,173,104,12,19,302,173,104,9,19,6,0,0,3,0,98.05,100,100,75,100
 , ,Total,1451,890,444,53,64,1426,890,444,41,61,25,0,0,12,3, , , , , 
